counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,198.2099,199.1823,s,1,0.3127,,0.3127,1,199.1824,199.6822,199.6827,199.683,0.564814815,-0.179166667,0,0,0,,0,91,91,482,1,483,FEM,AGR,150,1,piraña,la,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,199.6834,200.6309,l,1,0.2849,,0.2849,1,200.631,201.1309,201.1309,201.1309,0.564814815,-0.179166667,0,0,0,,0,92,92,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,201.1315,202.11,l,1,0.3195,,0.3195,1,202.1101,202.61,202.61,202.6101,0.564814815,-0.179166667,0,0,0,,0,93,93,202,1,203,FEM,AGR,150,0,niebla,la,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,202.6104,203.5824,l,1,0.3126,,0.3126,1,203.5824,204.0844,204.0844,204.0844,0.564814815,-0.179166667,0,0,0,,0,94,94,206,1,207,FEM,AGR,150,0,lógica,la,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,204.0847,205.1935,l,1,0.4512,,0.4512,1,205.1936,205.6936,205.6936,205.6937,0.564814815,-0.179166667,0,0,0,,0,95,95,251,1,252,MAS,DIS,150,0,coro,la,4,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,205.6941,206.8811,s,1,0.5284,,0.5284,1,206.8812,207.3813,207.3813,207.3814,0.564814815,-0.179166667,0,0,0,,0,96,96,450,1,451,FEM,AGR,150,1,burra,la,5,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,207.3823,208.3534,l,1,0.3138,,0.3138,1,208.3534,208.8532,208.8535,208.8538,0.564814815,-0.179166667,0,0,0,,0,97,97,345,1,346,MAS,DIS,150,0,hombre,la,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,208.854,209.8671,s,1,0.358,,0.358,1,209.8671,210.3673,210.3673,210.3673,0.564814815,-0.179166667,0,0,0,,0,98,98,492,1,493,MAS,AGR,150,1,pato,el,4,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,210.3677,211.3672,s,1,0.3439,,0.3439,1,211.3672,211.8673,211.8673,211.8674,0.564814815,-0.179166667,0,0,0,,0,99,99,437,1,438,FEM,DIS,150,1,paloma,el,6,,,,
,,,,,,,543090105012267e3f675315,67d30250bc6dd184d4aaad81,67d85b181a52c2500c7a8ca2,2025-03-17_18h25.50.404,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,,211.8681,212.8631,l,1,0.3404,,0.3404,1,212.8632,213.3603,213.3603,213.3603,0.564814815,-0.179166667,0,0,0,,0,100,100,213,1,214,MAS,DIS,150,0,baño,la,4,,,,
