counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1286.9925,1288.1597,s,1,0.4848,,0.4848,1,1288.1598,1288.6749,1288.6756,1288.6761,0.487962963,-0.146296296,0,0,0,,0,308,308,324,1,325,MAS,AGR,150,0,polvo,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1288.6765,1289.7919,s,1,0.4328,,0.4328,1,1289.7919,1290.2921,1290.2921,1290.2922,0.487962963,-0.146296296,0,0,0,,0,309,309,271,1,272,MAS,DIS,150,0,amor,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1290.2927,1291.3587,s,1,0.382,,0.382,1,1291.3587,1291.8584,1291.8584,1291.8585,0.487962963,-0.146296296,0,0,0,,0,310,310,227,1,228,MAS,DIS,150,0,odio,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1291.8591,1292.8756,s,1,0.332,,0.332,1,1292.8756,1293.375,1293.3751,1293.3751,0.487962963,-0.146296296,0,0,0,,0,311,311,79,1,80,FEM,DIS,150,0,carta,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1293.3758,1294.378,s,1,0.3197,,0.3197,1,1294.3781,1294.8775,1294.8776,1294.8777,0.487962963,-0.146296296,0,0,0,,0,312,312,31,1,32,FEM,DIS,150,0,sopa,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1294.8785,1296.165,s,0,0.6023,,0.6023,0,1296.1654,1296.6584,1296.6585,1296.6585,0.487962963,-0.146296296,0,0,0,,0,313,313,451,1,452,FEM,DIS,150,1,sepia,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1296.6592,1297.7481,s,1,0.4023,,0.4023,1,1297.7486,1298.2419,1298.2427,1298.243,0.487962963,-0.146296296,0,0,0,,0,314,314,83,1,84,FEM,DIS,150,0,broma,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1298.2434,1299.3766,s,1,0.4517,,0.4517,1,1299.3766,1299.8752,1299.8752,1299.8753,0.487962963,-0.146296296,0,0,0,,0,315,315,105,1,106,FEM,DIS,150,0,arena,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1299.8758,1300.992,l,1,0.4336,,0.4336,1,1300.992,1301.4919,1301.492,1301.492,0.487962963,-0.146296296,0,0,0,,0,316,316,450,1,451,FEM,AGR,150,1,burra,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1301.4926,1302.6252,l,1,0.4502,,0.4502,1,1302.6253,1303.1148,1303.1148,1303.1149,0.487962963,-0.146296296,0,0,0,,0,317,317,419,1,420,FEM,DIS,150,1,gata,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1303.1155,1304.225,s,1,0.4303,,0.4303,1,1304.2251,1304.7252,1304.7252,1304.7253,0.487962963,-0.146296296,0,0,0,,0,318,318,78,1,79,FEM,AGR,150,0,vista,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1304.7258,1305.9751,s,1,0.5668,,0.5668,1,1305.9752,1306.4754,1306.476,1306.4764,0.487962963,-0.146296296,0,0,0,,0,319,319,267,1,268,MAS,DIS,150,0,coco,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1306.4768,1307.4982,s,1,0.3207,,0.3207,1,1307.4983,1307.9917,1307.9918,1307.9918,0.487962963,-0.146296296,0,0,0,,0,320,320,283,1,284,MAS,DIS,150,0,poder,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1307.9924,1309.0084,s,1,0.3335,,0.3335,1,1309.0086,1309.5085,1309.5085,1309.5085,0.487962963,-0.146296296,0,0,0,,0,321,321,63,1,64,FEM,DIS,150,0,raíz,el,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1309.5091,1310.4753,s,1,0.2671,,0.2671,1,1310.4753,1310.992,1310.9921,1310.9921,0.487962963,-0.146296296,0,0,0,,0,322,322,333,1,334,MAS,DIS,150,0,actor,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1310.9928,1312.0755,s,1,0.4005,,0.4005,1,1312.0755,1312.5752,1312.5752,1312.5753,0.487962963,-0.146296296,0,0,0,,0,323,323,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1312.5759,1313.5587,l,1,0.3003,,0.3003,1,1313.5587,1314.074,1314.074,1314.0741,0.487962963,-0.146296296,0,0,0,,0,324,324,519,1,520,MAS,DIS,150,1,gallo,la,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1314.0747,1315.2253,l,1,0.4837,,0.4837,1,1315.2254,1315.725,1315.7256,1315.726,0.487962963,-0.146296296,0,0,0,,0,325,325,473,1,474,FEM,DIS,150,1,liebre,el,6,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1315.7264,1317.009,s,1,0.5994,,0.5994,1,1317.009,1317.5087,1317.5087,1317.5088,0.487962963,-0.146296296,0,0,0,,0,326,326,255,1,256,MAS,DIS,150,0,reto,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1317.5094,1318.642,s,1,0.4504,,0.4504,1,1318.642,1319.1418,1319.1419,1319.142,0.487962963,-0.146296296,0,0,0,,0,327,327,276,1,277,MAS,AGR,150,0,amigo,el,5,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1319.1428,1320.2252,s,1,0.4001,,0.4001,1,1320.2253,1320.7251,1320.7252,1320.7253,0.487962963,-0.146296296,0,0,0,,0,328,328,0,1,1,FEM,AGR,150,0,casa,la,4,,,,
,,,,,,,2db20b03f9f2f7b386aa4322,67d30250bc6dd184d4aaad81,67d85b2338cdd7ddc80227dc,2025-03-17_11h36.46.533,Tarea de clasificación semántica,2024.2.5,Win32,121.9512195,,,,,,,,,,,,,,,,,,,,,,,1320.7259,1321.892,l,1,0.4836,,0.4836,1,1321.8921,1322.3917,1322.3918,1322.3918,0.487962963,-0.146296296,0,0,0,,0,329,329,462,1,463,FEM,AGR,150,1,ostra,la,5,,,,
