counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,918.0446,919.0253,l,1,0.3094,1,919.0261,919.5258,0.3094,,919.5258,919.5259,0.609428847,-0.460404867,0,0,0,,0,517,517,450,1,451,FEM,DIS,150,1,burra,el,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,919.5272,920.4919,s,1,0.3094,1,920.4921,920.9928,0.3094,,920.9928,920.993,0.609428847,-0.460404867,0,0,0,,0,518,518,52,1,53,FEM,DIS,150,0,rosa,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,920.9943,922.1931,l,1,0.5243,1,922.1931,922.6925,0.5243,,922.6942,922.6959,0.609428847,-0.460404867,0,0,0,,0,519,519,478,1,479,FEM,DIS,150,1,nutria,el,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,922.6973,923.6425,s,1,0.2781,1,923.6429,924.1421,0.2781,,924.1422,924.1423,0.609428847,-0.460404867,0,0,0,,0,520,520,56,1,57,FEM,DIS,150,0,pila,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,924.1432,925.2431,s,1,0.4441,1,925.2432,925.7436,0.4441,,925.7436,925.7437,0.609428847,-0.460404867,0,0,0,,0,521,521,157,1,158,FEM,AGR,150,0,abuela,la,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,925.7451,926.8436,s,1,0.4193,1,926.8437,927.3437,0.4193,,927.3437,927.3438,0.609428847,-0.460404867,0,0,0,,0,522,522,199,1,200,FEM,AGR,150,0,fianza,la,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,927.3451,928.3768,s,1,0.3559,1,928.3769,928.876,0.3559,,928.876,928.8761,0.609428847,-0.460404867,0,0,0,,0,523,523,75,1,76,FEM,AGR,150,0,calle,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,928.8772,929.7936,s,1,0.2411,1,929.7936,930.2939,0.2411,,930.2939,930.2941,0.609428847,-0.460404867,0,0,0,,0,524,524,81,1,82,FEM,AGR,150,0,señal,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,930.2956,931.2445,s,1,0.2782,1,931.2446,931.7436,0.2782,,931.7453,931.7469,0.609428847,-0.460404867,0,0,0,,0,525,525,242,1,243,MAS,DIS,150,0,oído,la,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,931.7482,932.8763,s,1,0.4507,1,932.8764,933.3774,0.4507,,933.3775,933.3776,0.609428847,-0.460404867,0,0,0,,0,526,526,263,1,264,MAS,AGR,150,0,yate,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,933.3791,934.2942,s,0,0.2397,0,934.2953,934.7935,0.2397,,934.7935,934.7937,0.609428847,-0.460404867,0,0,0,,0,527,527,451,1,452,FEM,AGR,150,1,sepia,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,934.7951,935.9104,s,1,0.4342,1,935.9112,936.4097,0.4342,,936.4097,936.4099,0.609428847,-0.460404867,0,0,0,,0,528,528,323,1,324,MAS,AGR,150,0,pecho,el,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,936.4108,937.3102,s,1,0.2269,1,937.3102,937.8108,0.2269,,937.8109,937.8111,0.609428847,-0.460404867,0,0,0,,0,529,529,345,1,346,MAS,AGR,150,0,hombre,el,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,937.8121,938.9109,l,1,0.4257,1,938.9109,939.4103,0.4257,,939.4111,939.4125,0.609428847,-0.460404867,0,0,0,,0,530,530,418,1,419,FEM,DIS,150,1,rana,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,939.4132,940.3944,s,1,0.3063,1,940.3946,940.8945,0.3063,,940.8946,940.8947,0.609428847,-0.460404867,0,0,0,,0,531,531,292,1,293,MAS,DIS,150,0,dolor,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,940.8959,941.8106,s,0,0.2416,0,941.8113,942.3103,0.2416,,942.3103,942.3104,0.609428847,-0.460404867,0,0,0,,0,532,532,457,1,458,FEM,AGR,150,1,mula,la,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,942.3113,943.4273,l,1,0.4496,1,943.4285,943.9281,0.4496,,943.9281,943.9283,0.609428847,-0.460404867,0,0,0,,0,533,533,433,1,434,FEM,AGR,150,1,yegua,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,943.9295,944.9609,s,1,0.3566,1,944.9609,945.4608,0.3566,,945.4608,945.4609,0.609428847,-0.460404867,0,0,0,,0,534,534,147,1,148,FEM,AGR,150,0,sangre,la,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,945.4619,946.4604,s,1,0.3242,1,946.4605,946.9612,0.3242,,946.9612,946.9613,0.609428847,-0.460404867,0,0,0,,0,535,535,42,1,43,FEM,DIS,150,0,hoja,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,946.9629,947.9107,s,1,0.2725,1,947.9108,948.4108,0.2725,,948.4118,948.4127,0.609428847,-0.460404867,0,0,0,,0,536,536,408,1,409,MAS,DIS,150,0,océano,la,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,948.4135,949.4108,s,0,0.3181,0,949.4114,949.9108,0.3181,,949.9109,949.911,0.609428847,-0.460404867,0,0,0,,0,537,537,509,1,510,MAS,AGR,150,1,coyote,el,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,949.9121,950.8607,s,1,0.2676,1,950.8614,951.3607,0.2676,,951.3608,951.361,0.609428847,-0.460404867,0,0,0,,0,538,538,395,1,396,MAS,AGR,150,0,premio,el,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,951.3619,952.3442,s,1,0.2987,1,952.3444,952.8447,0.2987,,952.8447,952.8449,0.609428847,-0.460404867,0,0,0,,0,539,539,69,1,70,FEM,AGR,150,0,noche,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,952.8465,953.9614,l,1,0.4418,1,953.9615,954.4611,0.4418,,954.4611,954.4612,0.609428847,-0.460404867,0,0,0,,0,540,540,554,1,555,MAS,DIS,150,1,gallo,la,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,954.4622,955.3947,s,1,0.2597,1,955.3947,955.8948,0.2597,,955.8948,955.8949,0.609428847,-0.460404867,0,0,0,,0,541,541,176,1,177,FEM,DIS,150,0,madera,el,6,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,955.8967,956.862,s,1,0.2838,1,956.8621,957.3623,0.2838,,957.3636,957.3648,0.609428847,-0.460404867,0,0,0,,0,542,542,94,1,95,FEM,DIS,150,0,leche,el,5,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,957.3658,958.329,s,1,0.2891,1,958.3291,958.8292,0.2891,,958.8293,958.8295,0.609428847,-0.460404867,0,0,0,,0,543,543,17,1,18,FEM,AGR,150,0,boda,la,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,958.8309,959.7783,s,1,0.2713,1,959.7784,960.2792,0.2713,,960.2793,960.2794,0.609428847,-0.460404867,0,0,0,,0,544,544,4,1,5,FEM,DIS,150,0,idea,el,4,,,,
,,,,,,,859faacb34dfc16148e67843,67d30250bc6dd184d4aaad81,67d89cdcde4d263c6ac741b1,2025-03-17_16h09.12.129,Tarea de clasificación semántica,2024.2.5,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,960.2806,961.2792,s,1,0.3226,1,961.2792,961.7787,0.3226,,961.7788,961.779,0.609428847,-0.460404867,0,0,0,,0,545,545,366,1,367,MAS,DIS,150,0,cuello,la,6,,,,
