counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,332.5415,333.5743,s,1,0.3733,,0.3733,1,333.5743,334.0742,334.0748,334.0751,0.127083355,-0.499305619,0,0,0,,0,136,136,279,1,280,MAS,DIS,150,0,miedo,la,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,334.0754,335.0354,s,1,0.2932,,0.2932,1,335.0355,335.5354,335.5354,335.5355,0.127083355,-0.499305619,0,0,0,,0,137,137,222,1,223,MAS,AGR,150,0,taxi,el,4,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,335.5359,336.5133,l,0,0.3212,,0.3212,0,336.5135,337.0131,337.0132,337.0132,0.127083355,-0.499305619,0,0,0,,0,138,138,127,1,128,FEM,DIS,150,0,oreja,el,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,337.0136,338.0575,s,1,0.3845,,0.3845,1,338.0578,338.5575,338.5575,338.5576,0.127083355,-0.499305619,0,0,0,,0,139,139,369,1,370,MAS,DIS,150,0,verano,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,338.558,339.5297,s,1,0.3137,,0.3137,1,339.5298,340.0297,340.0298,340.0299,0.127083355,-0.499305619,0,0,0,,0,140,140,406,1,407,MAS,AGR,150,0,título,el,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,340.0303,340.9964,s,1,0.3063,,0.3063,1,340.9964,341.4964,341.4969,341.4972,0.127083355,-0.499305619,0,0,0,,0,141,141,204,1,205,FEM,AGR,150,0,patada,la,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,341.4975,342.4854,s,1,0.3301,,0.3301,1,342.4854,342.9853,342.9853,342.9854,0.127083355,-0.499305619,0,0,0,,0,142,142,354,1,355,MAS,AGR,150,0,marido,el,6,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,342.9857,344.002,l,1,0.3551,,0.3551,1,344.002,344.502,344.502,344.502,0.127083355,-0.499305619,0,0,0,,0,143,143,452,1,453,FEM,AGR,150,1,foca,la,4,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,344.5024,345.4964,s,1,0.3337,,0.3337,1,345.4964,345.9964,345.9964,345.9965,0.127083355,-0.499305619,0,0,0,,0,144,144,281,1,282,MAS,DIS,150,0,juego,la,5,,,,
,,,,,,,4f672a672df3d2e3492f13d7,67d30250bc6dd184d4aaad81,67d818dccd67fa8c31c393ab,2025-03-17_13h45.29.008,Tarea de clasificación semántica,2024.2.5,Win32,178.5714286,,,,,,,,,,,,,,,,,,,,,,,,345.9969,346.9686,s,1,0.3116,,0.3116,1,346.9686,347.4686,347.4686,347.4687,0.127083355,-0.499305619,0,0,0,,0,145,145,299,1,300,MAS,DIS,150,0,papel,la,5,,,,
