counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_keyboard.rt,instr_done_keyboard.duration,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,418.253,419.186,l,1,0.268,,0.268,1,419.186,419.685,419.685,419.685,0.05462963,-0.487037037,0,0,0,,0,184,184,25,1,26,FEM,DIS,150,0,dama,el,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,419.687,420.603,l,1,0.235,,0.235,1,420.603,421.102,421.102,450.334,0.05462963,-0.487037037,0,0,0,space,0,185,185,352,1,353,MAS,AGR,150,0,pueblo,el,6,29.204,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,450.341,451.533,l,1,0.521,,0.521,1,451.533,452.033,452.037,452.039,0.05462963,-0.487037037,0,0,0,,0,186,186,198,1,199,FEM,AGR,150,0,jugada,la,6,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,452.041,453.099,l,1,0.386,,0.386,1,453.099,453.599,453.599,453.6,0.05462963,-0.487037037,0,0,0,,0,187,187,271,1,272,MAS,DIS,150,0,amor,la,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,453.601,454.565,l,1,0.286,,0.286,1,454.565,455.065,455.065,455.066,0.05462963,-0.487037037,0,0,0,,0,188,188,27,1,28,FEM,DIS,150,0,taza,el,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,455.067,456.333,s,1,0.592,,0.592,1,456.335,456.832,456.833,456.833,0.05462963,-0.487037037,0,0,0,,0,189,189,541,1,542,MAS,DIS,150,1,gecko,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,456.837,458.415,l,1,0.901,,0.901,1,458.415,458.916,458.916,458.916,0.05462963,-0.487037037,0,0,0,,0,190,190,219,1,220,MAS,DIS,150,0,club,la,4,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,458.917,459.798,l,1,0.211,,0.211,1,459.799,460.299,460.3,460.303,0.05462963,-0.487037037,0,0,0,,0,191,191,402,1,403,MAS,AGR,150,0,helado,el,6,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,460.304,461.232,l,1,0.259,,0.259,1,461.232,461.732,461.732,461.732,0.05462963,-0.487037037,0,0,0,,0,192,192,301,1,302,MAS,DIS,150,0,banco,la,5,,,,
,,,,,,,60a4cb2372c5f6a93d1fcb68,67d30250bc6dd184d4aaad81,67d85b212d7bcd2a8f2d1877,2025-03-17_14h26.50.107,Tarea de clasificación semántica,2024.2.5,Linux x86_64,62.5,,,,,,,,,,,,,,,,,,,,,,,,461.733,462.681,l,1,0.27,,0.27,1,462.681,463.181,463.181,463.181,0.05462963,-0.487037037,0,0,0,,0,193,193,349,1,350,MAS,DIS,150,0,equipo,la,6,,,,
