counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1173.7862,1174.8327,s,1,0.3663,1,1174.8329,1175.3327,0.3663,,1175.3328,1175.333,-0.078125,0.0703125,0,0,0,,0,210,210,133,1,134,FEM,DIS,150,0,fruta,el,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1175.3356,1176.349,s,1,0.34,1,1176.3491,1176.8491,0.34,,1176.8493,1176.8496,-0.078125,0.0703125,0,0,0,,0,211,211,142,1,143,FEM,AGR,150,0,semana,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1176.8522,1178.5326,l,1,1.0015,1,1178.5328,1179.0324,1.0015,,1179.0324,1179.0326,-0.078125,0.0703125,0,0,0,,0,212,212,447,1,448,FEM,DIS,150,1,piraña,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1179.0348,1180.1487,s,1,0.4342,1,1180.149,1180.6489,0.4342,,1180.649,1180.6492,-0.078125,0.0703125,0,0,0,,0,213,213,221,1,222,MAS,DIS,150,0,cine,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1180.6523,1181.7823,s,1,0.4521,1,1181.7826,1182.2823,0.4521,,1182.2852,1182.2865,-0.078125,0.0703125,0,0,0,,0,214,214,258,1,259,MAS,AGR,150,0,mito,el,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1182.2877,1183.6157,l,1,0.6521,1,1183.6158,1184.1153,0.6521,,1184.1155,1184.1156,-0.078125,0.0703125,0,0,0,,0,215,215,473,1,474,FEM,DIS,150,1,liebre,el,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1184.1179,1185.3486,s,1,0.5561,1,1185.3487,1185.8488,0.5561,,1185.8489,1185.849,-0.078125,0.0703125,0,0,0,,0,216,216,243,1,244,MAS,DIS,150,0,tubo,la,4,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1185.8512,1187.015,s,1,0.4903,1,1187.0152,1187.5153,0.4903,,1187.5155,1187.5156,-0.078125,0.0703125,0,0,0,,0,217,217,102,1,103,FEM,AGR,150,0,nieve,la,5,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1187.5184,1188.6986,s,1,0.5014,1,1188.6988,1189.1985,0.5014,,1189.1986,1189.1988,-0.078125,0.0703125,0,0,0,,0,218,218,180,1,181,FEM,AGR,150,0,página,la,6,,,,
,,,,,,,54ab606e18ff4d41660e8af0,67d30250bc6dd184d4aaad81,67d85b1fd1e063f1cee6ff63,2025-03-17_12h26.11.916,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,1189.2012,1190.3316,s,1,0.4538,1,1190.3317,1190.8315,0.4538,,1190.834,1190.8352,-0.078125,0.0703125,0,0,0,,0,219,219,80,1,81,FEM,AGR,150,0,mitad,la,5,,,,
