counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,577.106,578.1559,l,1,0.3935,1,578.1559,578.6568,0.3935,,578.6569,578.657,-0.784166667,-0.499166667,0,0,0,,0,84,84,10,1,11,FEM,AGR,150,0,ropa,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,578.6575,579.7909,s,1,0.4511,1,579.791,580.2915,0.4511,,580.2915,580.2917,-0.784166667,-0.499166667,0,0,0,,0,85,85,435,1,436,FEM,DIS,150,1,abeja,el,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,580.2927,581.4092,l,1,0.4408,1,581.4093,581.9091,0.4408,,581.9102,581.9105,-0.784166667,-0.499166667,0,0,0,,0,86,86,315,1,316,MAS,DIS,150,0,reloj,la,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,581.9109,582.9771,l,1,0.3897,1,582.9773,583.4772,0.3897,,583.4772,583.4772,-0.784166667,-0.499166667,0,0,0,,0,87,87,352,1,353,MAS,AGR,150,0,pueblo,el,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,583.4778,584.5284,l,1,0.3901,1,584.5285,585.0284,0.3901,,585.0285,585.0285,-0.784166667,-0.499166667,0,0,0,,0,88,88,58,1,59,FEM,AGR,150,0,tela,la,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,585.0291,586.0461,l,1,0.3586,1,586.0462,586.5467,0.3586,,586.5469,586.547,-0.784166667,-0.499166667,0,0,0,,0,89,89,5,1,6,FEM,DIS,150,0,mamá,el,4,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,586.5479,587.5135,l,1,0.2892,1,587.5137,588.0142,0.2892,,588.0143,588.0144,-0.784166667,-0.499166667,0,0,0,,0,90,90,384,1,385,MAS,AGR,150,0,parque,el,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,588.0154,588.9482,l,0,0.2772,0,588.9487,589.4494,0.2772,,589.4504,589.4512,-0.784166667,-0.499166667,0,0,0,,0,91,91,438,1,439,FEM,AGR,150,1,liebre,la,6,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,589.4517,590.7669,l,1,0.6342,1,590.7678,591.2673,0.6342,,591.2674,591.2675,-0.784166667,-0.499166667,0,0,0,,0,92,92,128,1,129,FEM,AGR,150,0,tarta,la,5,,,,
,,,,,,,129e45bb15e4433c7051d20f,67d30250bc6dd184d4aaad81,67d9268151db2e65d34ce68f,2025-03-18_01h54.15.891,Tarea de clasificación semántica,2024.2.5,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,591.2683,592.351,l,1,0.4243,1,592.351,592.8517,0.4243,,592.8518,592.8519,-0.784166667,-0.499166667,0,0,0,,0,93,93,160,1,161,FEM,AGR,150,0,pareja,la,6,,,,
