counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
1,3,"[""over_18"",""comfortable"",""read_info"",""consent_given""]",38,NB,"[""none""]","[""spanish""]",af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,18.9425,18.9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,18.956,31.0704,,-0.007407407,-0.397222222,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCCIONES
Va a realizar una prueba de clasificación de palabras. Desde comienzo de la prueba siempre mire al centro de la pantalla. Al cabo de un momento, aparecerán palabras. La tarea consiste en determinar si la palabra del centro (siempre será un sustantivo) se refiere un animal (no humano).

Pulse la tecla ESPACIO para continuar.",0,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,31.0726,46.0906,,0.133333333,-0.389814815,1,0,0,instr_done_button,0,1,1,1,1,2,instructions,"En el teclado de su dispositivo, pulse la tecla ""L"" para las palabras que se refieren a animales (por ejemplo: ""buey"") y la tecla ""S"" para las palabras que no se refieren a animales (por ejemplo: ""vecino"").

Pulse la tecla ESPACIO para continuar.",1,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,46.0926,49.8473,,0.055555556,-0.383333333,1,0,0,instr_done_button,0,2,2,2,1,3,instructions,"Es muy importante que responda con la mayor rapidez y precisión posibles, ya que cada cadena de letras sólo estará en pantalla durante un instante. Si no responde en ese tiempo, aparecerá el mensaje ""Muy lento"" y el experimento pasará a la siguiente palabra. Los primeros 15 intentos serán de práctica y habrá dos descansos durante la prueba.
Pulse la tecla ESPACIO para iniciar la parte de práctica.",0,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,79.1332,85.4369,,0.065740741,-0.400925926,1,0,0,instr_done_button,,,,,,,,,,,85.4794,87.0617,s,1,0.925,1,87.0618,87.5617,0.925,,87.5621,87.5645,0.065740741,-0.400925926,0,0,0,,0,0,0,281,1,282,MAS,AGR,150,0,juego,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,87.5651,88.8812,s,1,0.6527,1,88.8814,89.3812,0.6527,,89.3813,89.3814,0.065740741,-0.400925926,0,0,0,,0,1,1,106,1,107,FEM,DIS,150,0,pieza,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,89.3822,90.5895,s,1,0.5487,1,90.5896,91.0893,0.5487,,91.0903,91.0907,0.065740741,-0.400925926,0,0,0,,0,2,2,236,1,237,MAS,DIS,150,0,muro,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,91.0912,92.1659,l,1,0.4171,1,92.166,92.6658,0.4171,,92.6659,92.666,0.065740741,-0.400925926,0,0,0,,0,3,3,445,1,446,FEM,AGR,150,1,urraca,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,92.6668,93.7769,s,1,0.4516,1,93.777,94.2769,0.4516,,94.277,94.2771,0.065740741,-0.400925926,0,0,0,,0,4,4,295,1,296,MAS,AGR,150,0,avión,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,94.2777,95.513,s,1,0.5782,1,95.5131,96.0132,0.5782,,96.0132,96.0134,0.065740741,-0.400925926,0,0,0,,0,5,5,71,1,72,FEM,AGR,150,0,mujer,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,96.0144,97.0268,s,1,0.3554,1,97.0269,97.527,0.3554,,97.527,97.5271,0.065740741,-0.400925926,0,0,0,,0,6,6,408,1,409,MAS,DIS,150,0,océano,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,97.528,98.631,s,1,0.4495,1,98.6312,99.131,0.4495,,99.1311,99.1311,0.065740741,-0.400925926,0,0,0,,0,7,7,355,1,356,MAS,AGR,150,0,cuarto,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,99.1321,100.1726,s,1,0.3829,1,100.1727,100.6725,0.3829,,100.6734,100.6738,0.065740741,-0.400925926,0,0,0,,0,8,8,393,1,394,MAS,AGR,150,0,abrigo,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,100.6742,101.735,s,1,0.4069,1,101.735,102.235,0.4069,,102.2351,102.2352,0.065740741,-0.400925926,0,0,0,,0,9,9,94,1,95,FEM,DIS,150,0,leche,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,102.2359,103.4434,l,1,0.5525,1,103.4434,103.9433,0.5525,,103.9434,103.9435,0.065740741,-0.400925926,0,0,0,,0,10,10,473,1,474,FEM,AGR,150,1,liebre,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,103.9441,104.992,s,1,0.3906,1,104.9921,105.492,0.3906,,105.492,105.4921,0.065740741,-0.400925926,0,0,0,,0,11,11,222,1,223,MAS,DIS,150,0,taxi,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,105.4931,106.5197,s,1,0.3697,1,106.5198,107.0196,0.3697,,107.0197,107.0198,0.065740741,-0.400925926,0,0,0,,0,12,12,99,1,100,FEM,AGR,150,0,cinta,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,107.0205,108.1029,s,1,0.424,1,108.103,108.603,0.424,,108.604,108.6045,0.065740741,-0.400925926,0,0,0,,0,13,13,72,1,73,FEM,DIS,150,0,madre,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,108.6049,109.6862,s,1,0.4238,1,109.6864,110.1863,0.4238,,110.1863,110.1864,0.065740741,-0.400925926,0,0,0,,0,14,14,329,1,330,MAS,AGR,150,0,queso,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,110.1873,111.1586,s,1,0.3163,1,111.1586,111.6585,0.3163,,111.6586,111.6587,0.065740741,-0.400925926,0,0,0,,0,15,15,209,1,210,MAS,AGR,150,0,lado,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,111.6594,112.8253,l,1,0.5094,1,112.8253,113.3251,0.5094,,113.3251,113.3252,0.065740741,-0.400925926,0,0,0,,0,16,16,513,1,514,MAS,AGR,150,1,buitre,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,113.326,114.5891,s,1,0.6067,1,114.5892,115.0889,0.6067,,115.0889,115.089,0.065740741,-0.400925926,0,0,0,,0,17,17,266,1,267,MAS,DIS,150,0,vago,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,115.0897,116.0889,s,1,0.3439,1,116.089,116.5889,0.3439,,116.589,116.5891,0.065740741,-0.400925926,0,0,0,,0,18,18,88,1,89,FEM,DIS,150,0,pista,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,116.5901,117.5822,s,1,0.3385,1,117.5824,118.0819,0.3385,,118.0829,118.0834,0.065740741,-0.400925926,0,0,0,,0,19,19,256,1,257,MAS,DIS,150,0,menú,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,118.0838,119.1166,s,1,0.3786,1,119.1167,119.6166,0.3786,,119.6166,119.6166,0.065740741,-0.400925926,0,0,0,,0,20,20,125,1,126,FEM,AGR,150,0,barba,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,119.6174,120.5751,s,1,0.3022,1,120.5752,121.0749,0.3022,,121.075,121.075,0.065740741,-0.400925926,0,0,0,,0,21,21,172,1,173,FEM,DIS,150,0,camisa,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,121.0757,122.0404,l,1,0.3084,1,122.0405,122.5402,0.3084,,122.5403,122.5403,0.065740741,-0.400925926,0,0,0,,0,22,22,470,1,471,FEM,DIS,150,1,abeja,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,122.5411,123.6931,s,1,0.4937,1,123.6932,124.193,0.4937,,124.193,124.1931,0.065740741,-0.400925926,0,0,0,,0,23,23,390,1,391,MAS,DIS,150,0,correo,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,124.1939,125.1582,s,1,0.3094,1,125.1582,125.6581,0.3094,,125.6582,125.6583,0.065740741,-0.400925926,0,0,0,,0,24,24,385,1,386,MAS,AGR,150,0,pedazo,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,125.659,126.7068,s,1,0.3941,1,126.7069,127.2067,0.3941,,127.2078,127.2082,0.065740741,-0.400925926,0,0,0,,0,25,25,17,1,18,FEM,AGR,150,0,boda,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,127.2087,128.2554,s,1,0.3927,1,128.2554,128.7553,0.3927,,128.7553,128.7554,0.065740741,-0.400925926,0,0,0,,0,26,26,25,1,26,FEM,AGR,150,0,dama,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,128.7561,129.7763,l,1,0.3636,1,129.7763,130.2761,0.3636,,130.2762,130.2763,0.065740741,-0.400925926,0,0,0,,0,27,27,432,1,433,FEM,DIS,150,1,oveja,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,130.2772,131.2415,s,1,0.3106,1,131.2417,131.7414,0.3106,,131.7414,131.7415,0.065740741,-0.400925926,0,0,0,,0,28,28,279,1,280,MAS,AGR,150,0,miedo,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,131.7422,132.6788,s,1,0.2783,1,132.679,133.1789,0.2783,,133.179,133.1791,0.065740741,-0.400925926,0,0,0,,0,29,29,154,1,155,FEM,DIS,150,0,basura,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,133.1799,134.1375,s,1,0.3025,1,134.1376,134.6372,0.3025,,134.6382,134.6386,0.065740741,-0.400925926,0,0,0,,0,30,30,294,1,295,MAS,DIS,150,0,barco,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,134.6394,135.6579,l,1,0.3616,1,135.658,136.1579,0.3616,,136.158,136.158,0.065740741,-0.400925926,0,0,0,,0,31,31,469,1,470,FEM,AGR,150,1,araña,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,136.1588,137.0749,s,1,0.2622,1,137.0749,137.5746,0.2622,,137.5746,137.5747,0.065740741,-0.400925926,0,0,0,,0,32,32,112,1,113,FEM,DIS,150,0,ducha,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,137.5754,138.6372,s,1,0.4028,1,138.6372,139.1371,0.4028,,139.1371,139.1371,0.065740741,-0.400925926,0,0,0,,0,33,33,175,1,176,FEM,AGR,150,0,granja,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,139.1379,140.0538,s,1,0.2603,1,140.0539,140.5538,0.2603,,140.5538,140.5538,0.065740741,-0.400925926,0,0,0,,0,34,34,221,1,222,MAS,AGR,150,0,cine,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,140.5547,141.4704,s,1,0.2571,1,141.4705,141.9704,0.2571,,141.9704,141.9705,0.065740741,-0.400925926,0,0,0,,0,35,35,167,1,168,FEM,AGR,150,0,oferta,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,141.9712,142.9494,l,1,0.3192,1,142.9495,143.4494,0.3192,,143.4504,143.4508,0.065740741,-0.400925926,0,0,0,,0,36,36,500,1,501,MAS,DIS,150,1,piojo,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,143.4512,144.4842,s,1,0.3799,1,144.4843,144.9841,0.3799,,144.9842,144.9842,0.065740741,-0.400925926,0,0,0,,0,37,37,69,1,70,FEM,AGR,150,0,noche,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,144.9851,145.9633,s,1,0.3214,1,145.9634,146.4632,0.3214,,146.4633,146.4633,0.065740741,-0.400925926,0,0,0,,0,38,38,248,1,249,MAS,DIS,150,0,tomo,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,146.4641,147.4563,l,1,0.3333,1,147.4564,147.9563,0.3333,,147.9564,147.9564,0.065740741,-0.400925926,0,0,0,,0,39,39,446,1,447,FEM,DIS,150,1,avispa,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,147.9572,148.9077,s,1,0.2928,1,148.9078,149.4078,0.2928,,149.4078,149.4078,0.065740741,-0.400925926,0,0,0,,0,40,40,162,1,163,FEM,DIS,150,0,prensa,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,149.4086,150.3452,s,1,0.2782,1,150.3453,150.8452,0.2782,,150.846,150.8465,0.065740741,-0.400925926,0,0,0,,0,41,41,327,1,328,MAS,AGR,150,0,truco,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,150.8468,151.8939,l,1,0.3898,1,151.8939,152.3938,0.3898,,152.3938,152.3939,0.065740741,-0.400925926,0,0,0,,0,42,42,503,1,504,MAS,AGR,150,1,erizo,el,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,152.3947,153.3104,s,1,0.2579,1,153.3104,153.8103,0.2579,,153.8104,153.8104,0.065740741,-0.400925926,0,0,0,,0,43,43,308,1,309,MAS,DIS,150,0,valor,la,5,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,153.8112,154.6993,s,1,0.2308,1,154.6994,155.1992,0.2308,,155.1993,155.1993,0.065740741,-0.400925926,0,0,0,,0,44,44,152,1,153,FEM,DIS,150,0,tienda,el,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,155.2002,156.3589,s,1,0.5025,1,156.3591,156.859,0.5025,,156.859,156.859,0.065740741,-0.400925926,0,0,0,,0,45,45,43,1,44,FEM,AGR,150,0,masa,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,156.8598,157.8867,l,1,0.3683,1,157.8868,158.3866,0.3683,,158.3867,158.3868,0.065740741,-0.400925926,0,0,0,,0,46,46,528,1,529,MAS,DIS,150,1,toro,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,158.3875,159.4352,l,1,0.3912,1,159.4353,159.9352,0.3912,,159.9361,159.9366,0.065740741,-0.400925926,0,0,0,,0,47,47,453,1,454,FEM,AGR,150,1,rana,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,159.9369,160.9213,l,1,0.328,1,160.9214,161.4213,0.328,,161.4214,161.4214,0.065740741,-0.400925926,0,0,0,,0,48,48,493,1,494,MAS,AGR,150,1,toro,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,161.4221,162.3382,s,0,0.2619,0,162.339,162.8379,0.2619,,162.8379,162.838,0.065740741,-0.400925926,0,0,0,,0,49,49,422,1,423,FEM,DIS,150,1,mula,el,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,162.8387,163.7338,s,1,0.2363,1,163.7344,164.2337,0.2363,,164.2337,164.2338,0.065740741,-0.400925926,0,0,0,,0,50,50,9,1,10,FEM,AGR,150,0,niña,la,4,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,164.2346,165.1782,s,1,0.2861,1,165.1782,165.6781,0.2861,,165.6782,165.6782,0.065740741,-0.400925926,0,0,0,,0,51,51,177,1,178,FEM,AGR,150,0,bebida,la,6,,,
,,,,,,,af35b5dc64e29a0c5efbe810,67d30250bc6dd184d4aaad81,67d9265e17a4e74db886d35d,2025-03-18_01h59.59.414,Tarea de clasificación semántica,2024.2.5,Win32,140.8450704,,,,,,,,,,,,,,,,,,,,,,165.6791,166.7823,l,1,0.4473,1,166.7824,167.2824,0.4473,,167.2831,167.2836,0.065740741,-0.400925926,0,0,0,,0,52,52,494,1,495,MAS,DIS,150,1,topo,la,4,,,
