counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,849.9225,851.3182,s,1,0.7365,1,851.3183,851.8181,0.7365,,851.8182,851.8182,-0.206481481,0.019444444,0,0,0,,0,307,307,553,1,554,MAS,DIS,150,1,castor,la,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,851.8189,852.8665,l,1,0.3916,1,852.8666,853.3668,0.3916,,853.3674,853.368,-0.206481481,0.019444444,0,0,0,,0,308,308,241,1,242,MAS,DIS,150,0,pico,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,853.3684,854.422,s,1,0.3962,1,854.422,854.9224,0.3962,,854.9224,854.9224,-0.206481481,0.019444444,0,0,0,,0,309,309,545,1,546,MAS,DIS,150,1,conejo,la,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,854.9231,855.8734,l,1,0.2948,1,855.8734,856.3738,0.2948,,856.3739,856.3739,-0.206481481,0.019444444,0,0,0,,0,310,310,297,1,298,MAS,DIS,150,0,honor,la,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,856.3746,857.3943,l,1,0.3635,1,857.3944,857.8942,0.3635,,857.8943,857.8943,-0.206481481,0.019444444,0,0,0,,0,311,311,107,1,108,FEM,DIS,150,0,celda,el,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,857.8949,858.9432,s,1,0.3922,1,858.9432,859.443,0.3922,,859.4431,859.4431,-0.206481481,0.019444444,0,0,0,,0,312,312,531,1,532,MAS,DIS,150,1,atún,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,859.4437,860.4638,l,1,0.3646,1,860.4638,860.9638,0.3646,,860.9638,860.9639,-0.206481481,0.019444444,0,0,0,,0,313,313,105,1,106,FEM,DIS,150,0,arena,el,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,860.9644,862.1165,s,1,0.4934,1,862.1165,862.617,0.4934,,862.6176,862.6182,-0.206481481,0.019444444,0,0,0,,0,314,314,488,1,489,MAS,AGR,150,1,mono,el,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,862.6185,863.7488,l,1,0.4725,1,863.7489,864.2489,0.4725,,864.2489,864.249,-0.206481481,0.019444444,0,0,0,,0,315,315,378,1,379,MAS,AGR,150,0,sonido,el,6,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,864.2497,865.2693,l,1,0.3615,1,865.2695,865.7694,0.3615,,865.7695,865.7695,-0.206481481,0.019444444,0,0,0,,0,316,316,95,1,96,FEM,DIS,150,0,reina,el,5,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,865.77,866.839,l,1,0.4142,1,866.839,867.3392,0.4142,,867.3393,867.3394,-0.206481481,0.019444444,0,0,0,,0,317,317,2,1,3,FEM,AGR,150,0,cosa,la,4,,,,
,,,,,,,63236865b1c2f3b9a67adcb2,67d30250bc6dd184d4aaad81,67d8201f4627b311838c1f7c,2025-03-17_14h16.15.905,Tarea de clasificación semántica,2024.2.5,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,867.34,868.3112,l,1,0.3169,1,868.3113,868.8115,0.3169,,868.8116,868.8117,-0.206481481,0.019444444,0,0,0,,0,318,318,388,1,389,MAS,AGR,150,0,rostro,el,6,,,,
