counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,678.5809,679.7198,s,1,0.4751,1,679.7198,680.2194,0.4751,,680.2194,680.2194,0.170370384,-0.429629644,0,0,0,,0,316,316,478,1,479,FEM,DIS,150,1,nutria,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,680.2206,681.2055,l,1,0.3279,1,681.2055,681.7057,0.3279,,681.7058,681.7058,0.170370384,-0.429629644,0,0,0,,0,317,317,322,1,323,MAS,DIS,150,0,techo,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,681.7065,682.7584,l,1,0.3876,1,682.7587,683.2684,0.3876,,683.2684,683.2685,0.170370384,-0.429629644,0,0,0,,0,318,318,403,1,404,MAS,AGR,150,0,rastro,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,683.2693,684.2586,s,1,0.3285,1,684.2588,684.7573,0.3285,,684.76,684.7607,0.170370384,-0.429629644,0,0,0,,0,319,319,532,1,533,MAS,DIS,150,1,perro,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,684.7612,685.8033,s,1,0.3851,1,685.8033,686.3008,0.3851,,686.301,686.3014,0.170370384,-0.429629644,0,0,0,,0,320,320,472,1,473,FEM,DIS,150,1,paloma,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,686.3035,687.2876,l,1,0.3176,1,687.2878,687.7839,0.3176,,687.784,687.7842,0.170370384,-0.429629644,0,0,0,,0,321,321,81,1,82,FEM,AGR,150,0,señal,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,687.7864,688.8071,l,1,0.3543,1,688.8071,689.3062,0.3543,,689.3063,689.3064,0.170370384,-0.429629644,0,0,0,,0,322,322,300,1,301,MAS,DIS,150,0,suelo,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,689.3093,690.3933,l,1,0.4236,1,690.3934,690.8932,0.4236,,690.8932,690.8933,0.170370384,-0.429629644,0,0,0,,0,323,323,212,1,213,MAS,DIS,150,0,plan,la,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,690.894,691.9893,s,1,0.429,1,691.9895,692.4874,0.429,,692.4874,692.4876,0.170370384,-0.429629644,0,0,0,,0,324,324,519,1,520,MAS,AGR,150,1,gallo,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,692.4903,693.4212,l,1,0.2648,1,693.4213,693.9181,0.2648,,693.9186,693.919,0.170370384,-0.429629644,0,0,0,,0,325,325,288,1,289,MAS,DIS,150,0,cielo,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,693.9193,694.8929,l,1,0.3127,1,694.8929,695.3883,0.3127,,695.3885,695.3888,0.170370384,-0.429629644,0,0,0,,0,326,326,115,1,116,FEM,AGR,150,0,letra,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,695.391,696.3863,s,1,0.3324,1,696.3863,696.8857,0.3324,,696.8858,696.8858,0.170370384,-0.429629644,0,0,0,,0,327,327,427,1,428,FEM,AGR,150,1,ostra,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,696.8863,697.8307,l,1,0.2855,1,697.8307,698.3303,0.2855,,698.3304,698.3304,0.170370384,-0.429629644,0,0,0,,0,328,328,151,1,152,FEM,AGR,150,0,música,la,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,698.3312,699.3232,l,1,0.3292,1,699.3233,699.8203,0.3292,,699.8209,699.8212,0.170370384,-0.429629644,0,0,0,,0,329,329,55,1,56,FEM,AGR,150,0,nube,la,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,699.8234,700.9623,l,1,0.4799,1,700.9624,701.4621,0.4799,,701.4629,701.4636,0.170370384,-0.429629644,0,0,0,,0,330,330,114,1,115,FEM,DIS,150,0,frase,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,701.4655,702.7401,l,1,0.6144,1,702.7402,703.2372,0.6144,,703.2373,703.2376,0.170370384,-0.429629644,0,0,0,,0,331,331,83,1,84,FEM,AGR,150,0,broma,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,703.2403,704.5943,l,1,0.6935,1,704.5943,705.0945,0.6935,,705.0946,705.0947,0.170370384,-0.429629644,0,0,0,,0,332,332,246,1,247,MAS,DIS,150,0,maíz,la,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,705.0968,706.0927,l,1,0.3324,1,706.0929,706.585,0.3324,,706.5852,706.5855,0.170370384,-0.429629644,0,0,0,,0,333,333,170,1,171,FEM,DIS,150,0,teoría,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,706.5874,707.5732,s,1,0.3262,1,707.5732,708.0706,0.3262,,708.0707,708.071,0.170370384,-0.429629644,0,0,0,,0,334,334,455,1,456,FEM,AGR,150,1,rata,la,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,708.0731,709.1083,l,1,0.3777,1,709.1084,709.6046,0.3777,,709.6046,709.6047,0.170370384,-0.429629644,0,0,0,,0,335,335,387,1,388,MAS,AGR,150,0,tamaño,el,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,709.607,710.6496,l,1,0.3859,1,710.6496,711.1471,0.3859,,711.1492,711.1499,0.170370384,-0.429629644,0,0,0,,0,336,336,28,1,29,FEM,DIS,150,0,bola,el,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,711.1512,712.2731,l,1,0.4628,1,712.2734,712.7717,0.4628,,712.7718,712.7723,0.170370384,-0.429629644,0,0,0,,0,337,337,274,1,275,MAS,DIS,150,0,padre,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,712.7738,713.8857,l,1,0.4544,1,713.8857,714.3833,0.4544,,714.3835,714.3841,0.170370384,-0.429629644,0,0,0,,0,338,338,301,1,302,MAS,AGR,150,0,banco,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,714.3858,715.3925,l,1,0.3405,1,715.3926,715.8873,0.3405,,715.8873,715.8876,0.170370384,-0.429629644,0,0,0,,0,339,339,324,1,325,MAS,DIS,150,0,polvo,la,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,715.8892,716.9102,l,1,0.3599,1,716.9104,717.4058,0.3599,,717.4059,717.4059,0.170370384,-0.429629644,0,0,0,,0,340,340,171,1,172,FEM,AGR,150,0,gracia,la,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,717.4065,718.5314,l,1,0.4659,1,718.5314,719.0312,0.4659,,719.0317,719.0325,0.170370384,-0.429629644,0,0,0,,0,341,341,165,1,166,FEM,AGR,150,0,piedra,la,6,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,719.0345,719.9414,l,1,0.2508,1,719.9416,720.4406,0.2508,,720.4406,720.4407,0.170370384,-0.429629644,0,0,0,,0,342,342,50,1,51,FEM,DIS,150,0,jefa,el,4,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,720.4412,721.5438,s,1,0.4351,1,721.544,722.0449,0.4351,,722.0449,722.045,0.170370384,-0.429629644,0,0,0,,0,343,343,501,1,502,MAS,AGR,150,1,tigre,el,5,,,,
,,,,,,,4ca171eed88e56ab2c548e7b,67d30250bc6dd184d4aaad81,67d88b72fe67554c798a681f,2025-03-17_17h53.35.154,Tarea de clasificación semántica,2024.2.5,Win32,138.8888889,,,,,,,,,,,,,,,,,,,,,,,722.0456,723.011,l,1,0.3089,1,723.0111,723.5073,0.3089,,723.5074,723.5077,0.170370384,-0.429629644,0,0,0,,0,344,344,247,1,248,MAS,AGR,150,0,cabo,el,4,,,,
