counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,break_done_touch.clicked_name,End.started,End.stopped
0,2,"[""over_18"",""comfortable"",""read_info"",""consent_given""]",23,M,"[""none""]","[""spanish""]",9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,40.6182,40.6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,40.6531,52.7262,space,12.013,,-0.359166654,-0.079999987,0,0,0,0,0,0,0,1,1,instructions,"INSTRUCCIONES
Va a realizar una prueba de clasificación de palabras. Desde comienzo de la prueba siempre mire al centro de la pantalla. Al cabo de un momento, aparecerán palabras. La tarea consiste en determinar si la palabra del centro (siempre será un sustantivo) se refiere un animal (no humano).

Pulse la tecla ESPACIO para continuar.",0,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,52.7297,88.4326,space,35.5952,,-0.359166654,-0.079999987,0,0,0,0,1,1,1,1,2,instructions,"En el teclado de su dispositivo, pulse la tecla ""L"" para las palabras que se refieren a animales (por ejemplo: ""buey"") y la tecla ""S"" para las palabras que no se refieren a animales (por ejemplo: ""vecino"").

Pulse la tecla ESPACIO para continuar.",1,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,88.4373,95.4821,space,7.0206,,-0.359166654,-0.079999987,0,0,0,0,2,2,2,1,3,instructions,"Es muy importante que responda con la mayor rapidez y precisión posibles, ya que cada cadena de letras sólo estará en pantalla durante un instante. Si no responde en ese tiempo, aparecerá el mensaje ""Muy lento"" y el experimento pasará a la siguiente palabra. Los primeros 15 intentos serán de práctica y habrá dos descansos durante la prueba.
Pulse la tecla ESPACIO para iniciar la parte de práctica.",0,keyboardresponseNA.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,133.6455,135.274,space,1.6043,,-0.359166654,-0.079999987,0,0,0,,,,,,,,,,,135.353,136.4152,l,1,0.3924,1,136.4154,136.9155,0.3924,,136.9162,136.9223,-0.359166654,-0.079999987,0,0,0,,0,0,0,464,1,465,FEM,AGR,150,1,cabra,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,136.9238,137.9487,l,1,0.3584,1,137.9489,138.4492,0.3584,,138.4493,138.4496,-0.359166654,-0.079999987,0,0,0,,0,1,1,426,1,427,FEM,AGR,150,1,cebra,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,138.4512,139.4821,s,1,0.3505,1,139.4822,139.9816,0.3505,,139.9838,139.9846,-0.359166654,-0.079999987,0,0,0,,0,2,2,321,1,322,MAS,DIS,150,0,viejo,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,139.986,141.2313,l,1,0.5729,1,141.2315,141.7312,0.5729,,141.7314,141.7316,-0.359166654,-0.079999987,0,0,0,,0,3,3,546,1,547,MAS,AGR,150,1,gorila,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,141.7332,142.8819,s,1,0.4724,1,142.8821,143.3811,0.4724,,143.3812,143.3815,-0.359166654,-0.079999987,0,0,0,,0,4,4,160,1,161,FEM,AGR,150,0,pareja,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,143.3833,144.5308,s,1,0.4755,1,144.5309,145.031,0.4755,,145.0313,145.0317,-0.359166654,-0.079999987,0,0,0,,0,5,5,368,1,369,MAS,AGR,150,0,estilo,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,145.0332,146.1808,s,1,0.4766,1,146.181,146.681,0.4766,,146.6812,146.6814,-0.359166654,-0.079999987,0,0,0,,0,6,6,54,1,55,FEM,AGR,150,0,seda,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,146.683,147.7307,s,1,0.3647,1,147.731,148.2305,0.3647,,148.2307,148.2311,-0.359166654,-0.079999987,0,0,0,,0,7,7,374,1,375,MAS,AGR,150,0,viento,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,148.2327,149.3477,s,1,0.4312,1,149.348,149.8477,0.4312,,149.8497,149.8509,-0.359166654,-0.079999987,0,0,0,,0,8,8,388,1,389,MAS,AGR,150,0,rostro,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,149.8521,150.9634,s,1,0.4462,1,150.9637,151.4636,0.4462,,151.4638,151.464,-0.359166654,-0.079999987,0,0,0,,0,9,9,252,1,253,MAS,AGR,150,0,test,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,151.4654,152.4634,s,1,0.3225,1,152.4635,152.9635,0.3225,,152.9636,152.9638,-0.359166654,-0.079999987,0,0,0,,0,10,10,98,1,99,FEM,AGR,150,0,salud,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,152.9655,153.9633,s,1,0.3161,1,153.9634,154.4634,0.3161,,154.4635,154.4637,-0.359166654,-0.079999987,0,0,0,,0,11,11,113,1,114,FEM,DIS,150,0,salsa,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,154.4652,155.4465,l,1,0.3096,1,155.4467,155.9462,0.3096,,155.9464,155.9465,-0.359166654,-0.079999987,0,0,0,,0,12,12,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,155.9482,156.9627,s,1,0.3394,1,156.9629,157.4628,0.3394,,157.4648,157.4661,-0.359166654,-0.079999987,0,0,0,,0,13,13,226,1,227,MAS,AGR,150,0,hijo,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,157.4672,158.5129,s,1,0.3679,1,158.5136,159.0125,0.3679,,159.0126,159.0129,-0.359166654,-0.079999987,0,0,0,,0,14,14,4,1,5,FEM,AGR,150,0,idea,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,159.0145,160.1125,s,1,0.4244,1,160.1128,160.6123,0.4244,,160.6125,160.6127,-0.359166654,-0.079999987,0,0,0,,0,15,15,91,1,92,FEM,DIS,150,0,pared,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,160.6144,161.7122,l,1,0.4283,1,161.7124,162.2126,0.4283,,162.2127,162.2129,-0.359166654,-0.079999987,0,0,0,,0,16,16,468,1,469,FEM,AGR,150,1,yegua,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,162.2146,163.4455,s,1,0.5509,1,163.4457,163.9461,0.5509,,163.9462,163.9463,-0.359166654,-0.079999987,0,0,0,,0,17,17,278,1,279,MAS,AGR,150,0,chico,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,163.9479,164.9622,s,1,0.336,1,164.9624,165.4618,0.336,,165.4619,165.4621,-0.359166654,-0.079999987,0,0,0,,0,18,18,344,1,345,MAS,AGR,150,0,tiempo,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,165.4641,166.4952,s,1,0.3513,1,166.4953,166.9952,0.3513,,166.9971,166.9979,-0.359166654,-0.079999987,0,0,0,,0,19,19,246,1,247,MAS,AGR,150,0,maíz,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,166.999,168.0282,s,1,0.3502,1,168.0283,168.5287,0.3502,,168.5288,168.529,-0.359166654,-0.079999987,0,0,0,,0,20,20,354,1,355,MAS,AGR,150,0,marido,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,168.5306,169.6612,s,1,0.4552,1,169.6613,170.1616,0.4552,,170.1617,170.1618,-0.359166654,-0.079999987,0,0,0,,0,21,21,78,1,79,FEM,AGR,150,0,vista,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,170.1635,171.3953,l,1,0.5538,1,171.3955,171.8944,0.5538,,171.8946,171.8949,-0.359166654,-0.079999987,0,0,0,,0,22,22,503,1,504,MAS,DIS,150,1,erizo,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,171.8968,172.8941,l,0,0.3253,0,172.896,173.3947,0.3253,,173.3948,173.395,-0.359166654,-0.079999987,0,0,0,,0,23,23,50,1,51,FEM,AGR,150,0,jefa,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,173.3964,174.4945,s,1,0.4225,1,174.4958,174.9943,0.4225,,174.9944,174.9946,-0.359166654,-0.079999987,0,0,0,,0,24,24,117,1,118,FEM,DIS,150,0,aldea,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,174.9963,176.1442,s,1,0.4725,1,176.1444,176.6438,0.4725,,176.6458,176.647,-0.359166654,-0.079999987,0,0,0,,0,25,25,411,1,412,MAS,DIS,150,0,tanque,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,176.6482,177.8103,s,1,0.4885,1,177.8104,178.3101,0.4885,,178.3102,178.3104,-0.359166654,-0.079999987,0,0,0,,0,26,26,319,1,320,MAS,DIS,150,0,humor,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,178.3122,179.5101,s,1,0.5202,1,179.5104,180.0099,0.5202,,180.01,180.0102,-0.359166654,-0.079999987,0,0,0,,0,27,27,366,1,367,MAS,AGR,150,0,cuello,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,180.0121,181.0432,s,1,0.3522,1,181.0434,181.5434,0.3522,,181.5435,181.5438,-0.359166654,-0.079999987,0,0,0,,0,28,28,153,1,154,FEM,DIS,150,0,cárcel,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,181.5454,182.843,s,1,0.6218,1,182.8433,183.3431,0.6218,,183.3432,183.3433,-0.359166654,-0.079999987,0,0,0,,0,29,29,367,1,368,MAS,DIS,150,0,anillo,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,183.345,184.5098,s,1,0.4954,1,184.5099,185.0098,0.4954,,185.0119,185.0128,-0.359166654,-0.079999987,0,0,0,,0,30,30,346,1,347,MAS,AGR,150,0,dinero,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,185.014,186.093,s,1,0.4135,1,186.0932,186.5931,0.4135,,186.5933,186.5934,-0.359166654,-0.079999987,0,0,0,,0,31,31,83,1,84,FEM,DIS,150,0,broma,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,186.5951,187.8926,l,1,0.6224,1,187.8928,188.3926,0.6224,,188.3927,188.3928,-0.359166654,-0.079999987,0,0,0,,0,32,32,466,1,467,FEM,AGR,150,1,morsa,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,188.3942,189.6258,s,1,0.5533,1,189.6259,190.1254,0.5533,,190.1256,190.1257,-0.359166654,-0.079999987,0,0,0,,0,33,33,244,1,245,MAS,AGR,150,0,nene,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,190.1276,191.2594,s,1,0.4638,1,191.2596,191.7587,0.4638,,191.7589,191.7591,-0.359166654,-0.079999987,0,0,0,,0,34,34,53,1,54,FEM,DIS,150,0,goma,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,191.7605,193.3085,s,0,0.8683,0,193.3099,193.8084,0.8683,,193.8085,193.8087,-0.359166654,-0.079999987,0,0,0,,0,35,35,487,1,488,MAS,DIS,150,1,gato,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,193.8103,194.9249,s,1,0.4408,1,194.9264,195.4256,0.4408,,195.4281,195.4293,-0.359166654,-0.079999987,0,0,0,,0,36,36,403,1,404,MAS,DIS,150,0,rastro,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,195.4307,196.4587,s,1,0.3542,1,196.4589,196.9579,0.3542,,196.958,196.9581,-0.359166654,-0.079999987,0,0,0,,0,37,37,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,196.9601,198.0417,s,1,0.4099,1,198.0419,198.5418,0.4099,,198.5419,198.542,-0.359166654,-0.079999987,0,0,0,,0,38,38,219,1,220,MAS,DIS,150,0,club,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,198.5435,199.541,s,1,0.3205,1,199.5411,200.0413,0.3205,,200.0415,200.0416,-0.359166654,-0.079999987,0,0,0,,0,39,39,42,1,43,FEM,AGR,150,0,hoja,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,200.0434,201.0241,s,1,0.3005,1,201.0243,201.5248,0.3005,,201.5249,201.5251,-0.359166654,-0.079999987,0,0,0,,0,40,40,147,1,148,FEM,DIS,150,0,sangre,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,201.527,202.524,s,1,0.3244,1,202.5242,203.0243,0.3244,,203.0263,203.0273,-0.359166654,-0.079999987,0,0,0,,0,41,41,13,1,14,FEM,DIS,150,0,pena,el,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,203.0282,204.307,s,1,0.6076,1,204.3071,204.8076,0.6076,,204.8077,204.8078,-0.359166654,-0.079999987,0,0,0,,0,42,42,337,1,338,MAS,DIS,150,0,grado,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,204.8094,205.8407,l,1,0.3549,1,205.8409,206.3405,0.3549,,206.3407,206.3408,-0.359166654,-0.079999987,0,0,0,,0,43,43,438,1,439,FEM,AGR,150,1,liebre,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,206.3422,207.5901,l,1,0.5686,1,207.5903,208.0906,0.5686,,208.0907,208.0909,-0.359166654,-0.079999987,0,0,0,,0,44,44,450,1,451,FEM,AGR,150,1,burra,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,208.0926,209.1403,s,1,0.3697,1,209.1405,209.6408,0.3697,,209.6409,209.641,-0.359166654,-0.079999987,0,0,0,,0,45,45,168,1,169,FEM,AGR,150,0,fuente,la,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,209.6429,210.6563,s,1,0.3422,1,210.6565,211.1571,0.3422,,211.1572,211.1574,-0.359166654,-0.079999987,0,0,0,,0,46,46,60,1,61,FEM,AGR,150,0,leña,la,4,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,211.1591,212.1562,s,1,0.3205,1,212.1564,212.6564,0.3205,,212.6586,212.6596,-0.359166654,-0.079999987,0,0,0,,0,47,47,71,1,72,FEM,DIS,150,0,mujer,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,212.6608,213.706,s,1,0.3689,1,213.7062,214.2059,0.3689,,214.206,214.2062,-0.359166654,-0.079999987,0,0,0,,0,48,48,173,1,174,FEM,DIS,150,0,lluvia,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,214.2077,215.2057,s,0,0.3282,0,215.207,215.7063,0.3282,,215.7064,215.7065,-0.359166654,-0.079999987,0,0,0,,0,49,49,437,1,438,FEM,DIS,150,1,paloma,el,6,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,215.7081,216.6721,l,1,0.2939,1,216.6735,217.173,0.2939,,217.1731,217.1733,-0.359166654,-0.079999987,0,0,0,,0,50,50,533,1,534,MAS,DIS,150,1,cerdo,la,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,217.1749,218.156,l,1,0.3016,1,218.1561,218.6554,0.3016,,218.6555,218.6557,-0.359166654,-0.079999987,0,0,0,,0,51,51,532,1,533,MAS,AGR,150,1,perro,el,5,,,,,
,,,,,,,9519432724f245f51d490409,67d30250bc6dd184d4aaad81,67d894ff774389093fd80b6b,2025-03-17_15h04.48.363,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,218.6569,219.8887,s,0,0.5551,0,219.8899,220.3891,0.5551,,220.391,220.392,-0.359166654,-0.079999987,0,0,0,,0,52,52,547,1,548,MAS,DIS,150,1,narval,la,6,,,,,
